Date,Price,P/E,Dividend Yield
25-10-2007,5568.95,25.01,0.97
26-10-2007,5702.3,25.57,0.94
29-10-2007,5905.9,26.35,0.91
30-10-2007,5868.75,26.01,0.92
31-10-2007,5900.65,25.74,0.91
01-11-2007,5866.45,25.65,0.92
02-11-2007,5932.4,25.94,0.91
05-11-2007,5847.3,25.57,0.92
06-11-2007,5786.5,25.31,0.93
07-11-2007,5782.35,25.29,0.93
08-11-2007,5698.75,24.92,0.94
09-11-2007,5663.25,24.77,0.95
12-11-2007,5617.1,24.57,0.96
13-11-2007,5695.4,24.92,0.94
14-11-2007,5937.9,25.98,0.9
15-11-2007,5912.1,25.87,0.91
16-11-2007,5906.85,25.86,0.91
19-11-2007,5907.65,25.87,0.91
20-11-2007,5780.9,25.32,0.93
21-11-2007,5561.05,24.35,0.97
22-11-2007,5519.35,24.17,0.97
23-11-2007,5608.6,24.53,0.96
26-11-2007,5731.7,25.07,0.94
27-11-2007,5698.15,24.92,0.94
28-11-2007,5617.55,24.57,0.96
29-11-2007,5634.6,24.65,0.95
30-11-2007,5762.75,25.21,0.93
03-12-2007,5865,25.66,0.91
04-12-2007,5858.35,25.63,0.92
05-12-2007,5940,25.98,0.9
06-12-2007,5954.7,26.05,0.9
07-12-2007,5974.3,26.14,0.9
10-12-2007,5960.6,26.08,0.9
11-12-2007,6097.25,26.68,0.88
12-12-2007,6159.3,27.69,0.83
13-12-2007,6058.1,27.23,0.85
14-12-2007,6047.7,27.19,0.85
17-12-2007,5777,25.97,0.89
18-12-2007,5742.3,25.81,0.9
19-12-2007,5751.15,25.85,0.89
20-12-2007,5766.5,25.92,0.89
24-12-2007,5985.1,26.91,0.86
26-12-2007,6070.75,27.29,0.85
27-12-2007,6081.5,27.36,0.85
28-12-2007,6079.7,27.35,0.85
31-12-2007,6138.6,27.62,0.84
01-01-2008,6144.35,27.64,0.84
02-01-2008,6179.4,27.8,0.83
03-01-2008,6178.55,27.8,0.83
04-01-2008,6274.3,28.23,0.82
07-01-2008,6279.1,28.25,0.82
08-01-2008,6287.85,28.29,0.82
09-01-2008,6272,28.22,0.82
10-01-2008,6156.95,27.7,0.83
11-01-2008,6200.1,27.86,0.83
14-01-2008,6206.8,27.89,0.83
15-01-2008,6074.25,27.3,0.85
16-01-2008,5935.75,26.67,0.87
17-01-2008,5913.2,25.47,0.87
18-01-2008,5705.3,24.49,0.9
21-01-2008,5208.8,22.33,0.99
22-01-2008,4899.3,20.96,1.05
23-01-2008,5203.4,22.26,0.99
24-01-2008,5033.45,21.52,1.02
25-01-2008,5383.35,22.88,0.95
28-01-2008,5274.1,22.6,0.97
29-01-2008,5280.8,22.55,0.97
30-01-2008,5167.6,22.02,0.99
31-01-2008,5137.45,21.97,0.99
01-02-2008,5317.25,22.68,0.96
04-02-2008,5463.5,23.31,0.94
05-02-2008,5483.9,23.4,0.93
06-02-2008,5322.55,22.71,0.96
07-02-2008,5133.25,21.9,1
08-02-2008,5120.35,21.85,1
11-02-2008,4857,20.72,1.05
12-02-2008,4838.25,20.64,1.06
13-02-2008,4929.45,21.03,1.04
14-02-2008,5202,22.19,0.98
15-02-2008,5302.9,22.62,0.96
18-02-2008,5276.9,22.51,0.97
19-02-2008,5280.8,22.52,0.97
20-02-2008,5154.45,21.98,0.99
21-02-2008,5191.8,22.14,0.98
22-02-2008,5110.75,21.79,1
25-02-2008,5200.7,22.17,0.98
26-02-2008,5270.05,22.47,0.97
27-02-2008,5268.4,22.46,0.97
28-02-2008,5285.1,22.53,0.97
29-02-2008,5223.5,22.27,0.98
03-03-2008,4953,21.12,1.03
04-03-2008,4864.25,20.74,1.05
05-03-2008,4921.4,20.98,1.04
07-03-2008,4771.6,20.35,1.07
10-03-2008,4800.4,20.47,1.06
11-03-2008,4865.9,20.75,1.05
12-03-2008,4872,20.78,1.05
13-03-2008,4623.6,19.72,1.13
14-03-2008,4745.8,20.68,1.06
17-03-2008,4503.1,19.62,1.12
18-03-2008,4533,19.75,1.11
19-03-2008,4573.95,19.93,1.1
24-03-2008,4609.85,20.09,1.09
25-03-2008,4877.5,21.25,1.03
26-03-2008,4828.85,21.05,1.04
27-03-2008,4830.25,21.05,1.04
28-03-2008,4942,21.54,1.02
31-03-2008,4734.5,20.63,1.06
01-04-2008,4739.55,20.66,1.06
02-04-2008,4754.2,20.72,1.06
03-04-2008,4771.6,20.8,1.05
04-04-2008,4647,20.25,1.08
07-04-2008,4761.2,20.75,1.05
08-04-2008,4709.65,20.53,1.07
09-04-2008,4747.05,20.69,1.06
10-04-2008,4733,20.63,1.06
11-04-2008,4777.8,20.82,1.05
15-04-2008,4879.65,21.26,1.03
16-04-2008,4887.3,21.29,1.03
17-04-2008,4958.4,21.6,1.01
21-04-2008,5037,21.92,1
22-04-2008,5049.3,21.8,0.99
23-04-2008,5022.8,21.69,1
24-04-2008,4999.85,21.57,1
25-04-2008,5111.7,21.96,0.98
28-04-2008,5089.65,21.85,0.99
29-04-2008,5195.5,22.31,0.97
30-04-2008,5165.9,22.17,0.97
02-05-2008,5228.2,22.42,0.96
05-05-2008,5192.25,22.2,0.97
06-05-2008,5144.65,22.02,0.97
07-05-2008,5135.5,21.98,0.98
08-05-2008,5081.7,21.75,0.99
09-05-2008,4982.6,21.32,1.01
12-05-2008,5012.65,21.45,1
13-05-2008,4957.8,21.21,1.01
14-05-2008,5011.75,21.44,1
15-05-2008,5115.25,21.84,0.98
16-05-2008,5157.7,21.94,0.97
20-05-2008,5104.95,21.72,0.98
21-05-2008,5117.65,21.77,0.98
22-05-2008,5025.45,21.38,1
23-05-2008,4946.55,21.03,1.01
26-05-2008,4875.05,20.73,1.09
27-05-2008,4859.8,20.67,1.09
28-05-2008,4918.35,20.92,1.08
29-05-2008,4835.3,20.59,1.1
30-05-2008,4870.1,20.74,1.09
02-06-2008,4739.6,20.17,1.12
03-06-2008,4715.9,20.07,1.12
04-06-2008,4585.6,19.52,1.15
05-06-2008,4676.95,19.91,1.13
06-06-2008,4627.8,19.7,1.14
09-06-2008,4500.95,19.16,1.18
10-06-2008,4449.8,18.94,1.22
11-06-2008,4523.6,19.25,1.2
12-06-2008,4539.35,19.32,1.2
13-06-2008,4517.1,19.23,1.2
16-06-2008,4572.5,19.46,1.19
17-06-2008,4653,19.89,1.17
18-06-2008,4582.4,19.6,1.19
19-06-2008,4504.25,19.26,1.21
20-06-2008,4347.55,18.59,1.25
23-06-2008,4266.4,18.25,1.27
24-06-2008,4191.1,17.91,1.3
25-06-2008,4252.65,18.18,1.28
26-06-2008,4315.85,18.45,1.26
27-06-2008,4136.65,17.67,1.31
30-06-2008,4040.55,17.28,1.35
01-07-2008,3896.75,16.66,1.4
02-07-2008,4093.35,17.5,1.33
03-07-2008,3925.75,16.79,1.39
04-07-2008,4016,17.22,1.37
07-07-2008,4030,17.28,1.37
08-07-2008,3988.55,17.11,1.38
09-07-2008,4157.1,17.83,1.32
10-07-2008,4162.2,17.85,1.32
11-07-2008,4049,17.34,1.36
14-07-2008,4039.7,17.3,1.36
15-07-2008,3861.1,16.53,1.42
16-07-2008,3816.7,16.33,1.44
17-07-2008,3947.2,16.87,1.39
18-07-2008,4092.25,17.49,1.34
21-07-2008,4159.5,17.72,1.32
22-07-2008,4240.1,18.06,1.3
23-07-2008,4476.8,19.06,1.24
24-07-2008,4433.55,18.79,1.25
25-07-2008,4311.85,18.19,1.28
28-07-2008,4332.1,18.2,1.28
29-07-2008,4189.85,17.49,1.32
30-07-2008,4313.55,18.08,1.28
31-07-2008,4332.95,18.22,1.28
01-08-2008,4413.55,18.56,1.25
04-08-2008,4395.35,18.54,1.26
05-08-2008,4502.85,18.99,1.23
06-08-2008,4517.55,19.05,1.23
07-08-2008,4523.85,19.08,1.22
08-08-2008,4529.5,19.1,1.22
11-08-2008,4620.4,19.49,1.2
12-08-2008,4552.25,19.2,1.22
13-08-2008,4529.05,19.1,1.22
14-08-2008,4430.7,18.69,1.25
18-08-2008,4393.05,18.53,1.26
19-08-2008,4368.25,18.43,1.27
20-08-2008,4415.75,18.63,1.25
21-08-2008,4283.85,18.07,1.29
22-08-2008,4327.45,18.25,1.3
25-08-2008,4335.35,18.29,1.3
26-08-2008,4337.5,18.3,1.3
27-08-2008,4292.1,18.1,1.31
28-08-2008,4214,17.81,1.33
29-08-2008,4360,18.43,1.29
01-09-2008,4348.65,18.38,1.29
02-09-2008,4504,19.03,1.24
04-09-2008,4447.75,18.8,1.26
05-09-2008,4352.3,18.39,1.29
08-09-2008,4482.3,18.94,1.25
09-09-2008,4468.7,18.9,1.25
10-09-2008,4400.25,18.88,1.26
11-09-2008,4290.3,18.41,1.29
12-09-2008,4228.45,18.14,1.31
15-09-2008,4072.9,17.5,1.36
16-09-2008,4074.9,17.51,1.35
17-09-2008,4008.25,17.22,1.38
18-09-2008,4038.15,17.35,1.41
19-09-2008,4245.25,18.24,1.34
22-09-2008,4223.05,18.15,1.35
23-09-2008,4126.9,17.73,1.38
24-09-2008,4161.25,17.88,1.37
25-09-2008,4110.55,17.66,1.38
26-09-2008,3985.25,17.12,1.43
29-09-2008,3850.05,16.54,1.48
30-09-2008,3921.2,16.85,1.45
01-10-2008,3950.75,16.98,1.44
03-10-2008,3818.3,16.41,1.49
06-10-2008,3602.35,15.48,1.58
07-10-2008,3606.6,15.5,1.58
08-10-2008,3513.65,15.1,1.62
10-10-2008,3279.95,14.07,1.73
13-10-2008,3490.7,14.97,1.63
14-10-2008,3518.65,15.09,1.62
15-10-2008,3338.4,14.31,1.7
16-10-2008,3269.3,14.01,1.74
17-10-2008,3074.35,13.15,1.85
20-10-2008,3122.8,13.47,1.81
21-10-2008,3234.9,13.92,1.74
22-10-2008,3065.15,13.18,1.84
23-10-2008,2943.15,12.66,1.92
24-10-2008,2584,10.99,2.18
27-10-2008,2524.2,10.68,2.24
28-10-2008,2684.6,11.36,2.1
29-10-2008,2697.05,11.42,2.09
31-10-2008,2885.6,12.57,1.96
03-11-2008,3043.85,13.33,1.85
04-11-2008,3142.1,13.76,1.8
05-11-2008,2994.95,13.11,1.88
06-11-2008,2892.65,12.66,1.95
07-11-2008,2973,13.02,1.9
10-11-2008,3148.25,13.78,1.79
11-11-2008,2938.65,12.87,1.92
12-11-2008,2848.45,12.48,1.98
14-11-2008,2810.35,12.31,2.01
17-11-2008,2799.55,12.26,2.01
18-11-2008,2683.15,11.75,2.11
19-11-2008,2635,11.54,2.14
20-11-2008,2553.15,11.18,2.21
21-11-2008,2693.45,11.8,2.1
24-11-2008,2708.25,11.86,2.09
25-11-2008,2654,11.63,2.13
26-11-2008,2752.25,12.06,2.05
28-11-2008,2755.1,12.08,2.05
01-12-2008,2682.9,11.76,2.11
02-12-2008,2657.8,11.65,2.13
03-12-2008,2656.45,11.64,2.13
04-12-2008,2788,12.22,2.03
05-12-2008,2714.4,11.9,2.08
08-12-2008,2784,12.2,2.03
10-12-2008,2928.25,12.84,1.93
11-12-2008,2920.15,12.8,1.94
12-12-2008,2921.35,12.81,1.93
15-12-2008,2981.2,13.07,1.9
