IndexName,Date,Price,P/E,P/B,Dividend Yield,Changes,Normalized Price,Standardized Price,Moving Average,,,,,,,
NIFTY 50,26-02-2020,11678.5,26.58,3.29,1.3,-1.01%,0.402080321,0.416447059,11902.51,,,,,,,
NIFTY 50,27-02-2020,11633.3,26.48,3.27,1.31,-0.39%,0.400221276,0.408656829,11803.99,,,,,,,
NIFTY 50,28-02-2020,11201.75,25.49,3.15,1.36,-3.71%,0.382471914,0.334279099,11628.17,,,,,,,
NIFTY 50,02-03-2020,11132.75,25.34,3.13,1.37,-0.62%,0.37963399,0.322386935,11488.84,,,,,,,
NIFTY 50,03-03-2020,11303.3,25.73,3.18,1.35,1.53%,0.386648597,0.351781262,11389.92,,,,,,,
NIFTY 50,04-03-2020,11251,25.61,3.17,1.35,-0.46%,0.384497533,0.342767346,11304.42,,,,,,,
NIFTY 50,05-03-2020,11269,25.65,3.17,1.35,0.16%,0.385237861,0.34586965,11231.56,,,,,,,
NIFTY 50,06-03-2020,10989.45,25.01,3.09,1.39,-2.48%,0.373740157,0.297689151,11189.1,,,,,,,
NIFTY 50,09-03-2020,10451.45,23.79,2.94,1.46,-4.90%,0.351612578,0.204964741,11052.84,,,,,,,
NIFTY 50,11-03-2020,10458.4,23.8,2.94,1.46,0.07%,0.351898427,0.206162575,10883.86,,,,,,,
NIFTY 50,12-03-2020,9590.15,21.83,2.7,1.59,-8.30%,0.316187887,0.056519511,10551.69,,,,,,,
NIFTY 50,13-03-2020,9955.2,22.66,2.8,1.53,3.81%,0.331202149,0.119435953,10288.93,,,,,,,
NIFTY 50,16-03-2020,9197.4,20.93,2.59,1.66,-7.61%,0.300034343,-0.011171032,9930.52,,,,,,,
NIFTY 50,17-03-2020,8967.05,20.41,2.52,1.7,-2.50%,0.290560202,-0.050871901,9633.64,,,,,,,
NIFTY 50,18-03-2020,8468.8,19.27,2.38,1.8,-5.56%,0.270067514,-0.13674539,9235.72,,,,,,,
NIFTY 50,19-03-2020,8263.45,18.63,2.36,1.84,-2.42%,0.261621606,-0.172137505,8970.38,,,,,,,
NIFTY 50,20-03-2020,8745.45,19.72,2.49,1.74,5.83%,0.281445943,-0.089064706,8728.43,,,,,,,
NIFTY 50,23-03-2020,7610.25,17.15,2.17,2,-12.98%,0.234755928,-0.284716658,8411,,,,,,,
NIFTY 50,24-03-2020,7801.05,17.58,2.22,1.95,2.51%,0.242603404,-0.251832239,8177.8,,,,,,,
NIFTY 50,25-03-2020,8317.85,18.74,2.37,1.83,6.62%,0.263859042,-0.162761653,8147.61,,,,,,,
NIFTY 50,26-03-2020,8641.45,19.47,2.46,1.76,3.89%,0.277168492,-0.106989128,8223.21,,,,,,,
NIFTY 50,27-03-2020,8660.25,19.52,2.47,1.76,0.22%,0.277941724,-0.103748944,8206.17,,,,,,,
NIFTY 50,30-03-2020,8281.1,18.66,2.36,1.84,-4.38%,0.262347539,-0.169095523,8340.34,,,,,,,
NIFTY 50,31-03-2020,8597.75,19.38,2.45,1.77,3.82%,0.275371141,-0.114520831,8499.68,,,,,,,
NIFTY 50,01-04-2020,8253.8,18.6,2.35,1.84,-4.00%,0.261224708,-0.173800684,8486.87,,,,,,,
NIFTY 50,03-04-2020,8083.8,18.22,2.3,1.88,-2.06%,0.254232722,-0.203100219,8375.34,,,,,,,
NIFTY 50,07-04-2020,8792.2,19.81,2.51,1.73,8.76%,0.283368739,-0.081007334,8401.73,,,,,,,
NIFTY 50,08-04-2020,8748.75,19.72,2.49,1.74,-0.49%,0.281581669,-0.088495951,8495.26,,,,,,,
NIFTY 50,09-04-2020,9111.9,20.53,2.6,1.67,4.15%,0.296517785,-0.025906974,8598.09,,,,,,,
NIFTY 50,13-04-2020,8993.85,20.27,2.56,1.69,-1.30%,0.291662468,-0.046252916,8746.1,,,,,,,
NIFTY 50,15-04-2020,8925.3,20.11,2.54,1.7,-0.76%,0.288843053,-0.058067522,8914.4,,,,,,,
NIFTY 50,16-04-2020,8992.8,20.25,2.56,1.69,0.76%,0.291619282,-0.046433884,8954.52,,,,,,,
NIFTY 50,17-04-2020,9266.75,20.85,2.64,1.64,3.05%,0.302886662,0.000781455,9058.12,,,,,,,
NIFTY 50,20-04-2020,9261.85,20.75,2.64,1.64,-0.05%,0.302685128,-6.31E-05,9088.11,,,,,,,
NIFTY 50,21-04-2020,8981.45,20.1,2.56,1.69,-3.03%,0.291152464,-0.048390058,9085.63,,,,,,,
NIFTY 50,22-04-2020,9187.3,20.56,2.62,1.66,2.29%,0.299618937,-0.012911769,9138.03,,,,,,,
NIFTY 50,23-04-2020,9313.9,20.84,2.65,1.63,1.38%,0.30482591,0.008907767,9202.25,,,,,,,
NIFTY 50,24-04-2020,9154.4,20.48,2.61,1.66,-1.71%,0.298265782,-0.018582091,9179.78,,,,,,,
NIFTY 50,27-04-2020,9282.3,20.77,2.65,1.64,1.40%,0.303526223,0.0034615,9183.87,,,,,,,
NIFTY 50,28-04-2020,9380.9,21,2.67,1.62,1.06%,0.307581575,0.020455231,9263.76,,,,,,,
NIFTY 50,29-04-2020,9553.35,21.65,2.72,1.59,1.84%,0.314674328,0.050177023,9336.97,,,,,,,
NIFTY 50,30-04-2020,9859.9,22.35,2.81,1.54,3.21%,0.327282524,0.103010978,9446.17,,,,,,,
NIFTY 50,04-05-2020,9293.5,21.39,2.65,1.64,-5.74%,0.303986872,0.005391823,9473.99,,,,,,,
NIFTY 50,05-05-2020,9205.6,21.19,2.62,1.65,-0.95%,0.300371603,-0.00975776,9458.65,,,,,,,
NIFTY 50,06-05-2020,9270.9,21.34,2.64,1.64,0.71%,0.303057349,0.001496708,9436.65,,,,,,,
NIFTY 50,07-05-2020,9199.05,21.18,2.62,1.65,-0.78%,0.300102206,-0.010886654,9365.79,,,,,,,
NIFTY 50,08-05-2020,9251.5,21.28,2.64,1.64,0.57%,0.30225944,-0.001846886,9244.11,,,,,,,
NIFTY 50,11-05-2020,9239.2,21.21,2.63,1.65,-0.13%,0.301753549,-0.003966793,9233.25,,,,,,,
NIFTY 50,12-05-2020,9196.55,21.11,2.62,1.65,-0.46%,0.299999383,-0.01131753,9231.44,,,,,,,
NIFTY 50,13-05-2020,9383.55,21.51,2.67,1.62,2.03%,0.307690568,0.020911959,9253.97,,,,,,,
NIFTY 50,14-05-2020,9142.75,21,2.6,1.67,-2.57%,0.297786625,-0.02058997,9242.71,,,,,,,
NIFTY 50,15-05-2020,9136.85,20.98,2.6,1.67,-0.06%,0.297543962,-0.021606837,9219.78,,,,,,,
NIFTY 50,18-05-2020,8823.25,20.26,2.51,1.73,-3.43%,0.284645804,-0.075655861,9136.59,,,,,,,
NIFTY 50,19-05-2020,8879.1,20.39,2.53,1.72,0.63%,0.286942878,-0.066030102,9073.1,,,,,,,
NIFTY 50,20-05-2020,9066.55,21.16,2.58,1.68,2.11%,0.29465257,-0.033723056,9009.7,,,,,,,
NIFTY 50,21-05-2020,9106.25,21.14,2.59,1.67,0.44%,0.296285405,-0.026880753,9002.4,,,,,,,
NIFTY 50,22-05-2020,9039.25,20.97,2.57,1.69,-0.74%,0.29352974,-0.038428217,8982.88,,,,,,,
NIFTY 50,26-05-2020,9029.05,21.1,2.57,1.69,-0.11%,0.29311022,-0.040186189,9024.04,,,,,,,
NIFTY 50,27-05-2020,9314.95,21.77,2.65,1.64,3.17%,0.304869096,0.009088735,9111.21,,,,,,,
NIFTY 50,28-05-2020,9490.1,22.17,2.7,1.61,1.88%,0.312072898,0.039275873,9195.92,,,,,,,
NIFTY 50,29-05-2020,9580.3,22.38,2.73,1.59,0.95%,0.315782763,0.054821861,9290.73,,,,,,,
NIFTY 50,01-06-2020,9826.15,22.96,2.8,1.55,2.57%,0.325894409,0.097194159,9448.11,,,,,,,
NIFTY 50,02-06-2020,9979.1,23.31,2.84,1.53,1.56%,0.33218514,0.123555122,9638.12,,,,,,,
NIFTY 50,03-06-2020,10061.55,23.5,2.86,1.51,0.83%,0.335576253,0.137765397,9787.44,,,,,,,
NIFTY 50,04-06-2020,10029.1,23.42,2.85,1.52,-0.32%,0.334241606,0.132172633,9895.24,,,,,,,
NIFTY 50,05-06-2020,10142.15,23.91,2.89,1.5,1.13%,0.338891277,0.151656823,10007.61,,,,,,,
NIFTY 50,08-06-2020,10167.45,23.97,2.89,1.5,0.25%,0.339931849,0.156017283,10075.87,,,,,,,
NIFTY 50,09-06-2020,10046.65,24.25,2.86,1.52,-1.19%,0.334963426,0.135197379,10089.38,,,,,,,
NIFTY 50,10-06-2020,10116.15,24.41,2.88,1.51,0.69%,0.337821914,0.147175718,10100.3,,,,,,,
NIFTY 50,11-06-2020,9902,23.9,2.82,1.54,-2.12%,0.329014068,0.110266922,10074.88,,,,,,,
NIFTY 50,12-06-2020,9972.9,24.08,2.84,1.53,0.72%,0.331930138,0.122486551,10041.03,,,,,,,
NIFTY 50,15-06-2020,9813.7,23.69,2.79,1.55,-1.60%,0.325382349,0.095048399,9970.28,,,,,,,
NIFTY 50,16-06-2020,9914,24.31,2.82,1.54,1.02%,0.32950762,0.112335124,9943.75,,,,,,,
NIFTY 50,17-06-2020,9881.15,24.59,2.81,1.54,-0.33%,0.328156522,0.10667342,9896.75,,,,,,,
NIFTY 50,18-06-2020,10091.65,25.11,2.87,1.51,2.13%,0.336814246,0.142953138,9934.68,,,,,,,
NIFTY 50,19-06-2020,10244.4,25.49,2.92,1.49,1.51%,0.343096751,0.169279631,9988.98,,,,,,,
NIFTY 50,22-06-2020,10311.2,25.66,2.94,1.48,0.65%,0.34584419,0.180792625,10088.48,,,,,,,
NIFTY 50,23-06-2020,10471,26.05,2.98,1.45,1.55%,0.352416657,0.208334188,10199.88,,,,,,,
NIFTY 50,24-06-2020,10305.3,25.63,2.93,1.48,-1.58%,0.345601527,0.179775759,10284.71,,,,,,,
NIFTY 50,25-06-2020,10288.9,25.59,2.93,1.48,-0.16%,0.344927006,0.176949215,10324.16,,,,,,,
NIFTY 50,26-06-2020,10383,26.67,2.97,1.54,0.91%,0.348797276,0.19316737,10351.88,,,,,,,
NIFTY 50,29-06-2020,10312.4,26.49,2.95,1.55,-0.68%,0.345893545,0.180999445,10352.12,,,,,,,
NIFTY 50,30-06-2020,10302.1,26.32,2.94,1.55,-0.10%,0.345469913,0.179224238,10318.34,,,,,,,
NIFTY 50,01-07-2020,10430.05,26.97,2.98,1.54,1.24%,0.350732411,0.201276447,10343.29,,,,,,,
NIFTY 50,02-07-2020,10551.7,27.63,3.01,1.52,1.17%,0.355735793,0.222242849,10395.85,,,,,,,
NIFTY 50,03-07-2020,10607.35,27.78,3.03,1.51,0.53%,0.358024641,0.231834138,10440.72,,,,,,,
NIFTY 50,06-07-2020,10763.65,28.13,3.07,1.49,1.47%,0.364453155,0.258772475,10530.97,,,,,,,
NIFTY 50,07-07-2020,10799.65,28.22,3.08,1.49,0.33%,0.365933811,0.264977082,10630.48,,,,,,,
NIFTY 50,08-07-2020,10705.75,27.98,3.05,1.5,-0.87%,0.362071767,0.248793398,10685.62,,,,,,,
NIFTY 50,09-07-2020,10813.45,28.26,3.08,1.48,1.01%,0.366501395,0.267355515,10737.97,,,,,,,
NIFTY 50,10-07-2020,10768.05,28.27,3.07,1.49,-0.42%,0.364634124,0.259530816,10770.11,,,,,,,
NIFTY 50,13-07-2020,10802.7,28.36,3.08,1.49,0.32%,0.366059255,0.26550275,10777.92,,,,,,,
NIFTY 50,14-07-2020,10607.35,27.85,3.02,1.51,-1.81%,0.358024641,0.231834138,10739.46,,,,,,,
NIFTY 50,15-07-2020,10618.2,27.88,3.03,1.51,0.10%,0.358470894,0.233704138,10721.95,,,,,,,
NIFTY 50,16-07-2020,10739.95,28.19,3.06,1.49,1.15%,0.36347839,0.254687775,10707.25,,,,,,,
NIFTY 50,17-07-2020,10901.7,28.55,3.11,1.47,1.51%,0.370131059,0.28256542,10733.98,,,,,,,
NIFTY 50,20-07-2020,11022.2,28.86,3.14,1.46,1.11%,0.375087143,0.30333362,10777.88,,,,,,,
NIFTY 50,21-07-2020,11162.25,29.01,3.18,1.44,1.27%,0.380847305,0.327471266,10888.86,,,,,,,
NIFTY 50,22-07-2020,11132.6,28.93,3.17,1.44,-0.27%,0.379627821,0.322361082,10991.74,,,,,,,
NIFTY 50,23-07-2020,11215.45,29.2,3.2,1.43,0.74%,0.383035386,0.336640297,11086.84,,,,,,,
NIFTY 50,24-07-2020,11194.15,29.35,3.19,1.43,-0.19%,0.382159331,0.332969237,11145.33,,,,,,,
NIFTY 50,27-07-2020,11131.8,29.18,3.17,1.44,-0.56%,0.379594917,0.322223202,11167.25,,,,,,,
NIFTY 50,28-07-2020,11300.55,29.87,3.14,1.49,1.52%,0.386535492,0.351307299,11194.91,,,,,,,
NIFTY 50,29-07-2020,11202.85,29.59,3.1,1.54,-0.86%,0.382517156,0.334468684,11208.96,,,,,,,
NIFTY 50,30-07-2020,11102.15,29.46,3.07,1.56,-0.90%,0.378375433,0.317113019,11186.3,,,,,,,
NIFTY 50,31-07-2020,11073.45,30.2,3.12,1.49,-0.26%,0.377195021,0.312166568,11162.16,,,,,,,
NIFTY 50,03-08-2020,10891.6,29.7,3.07,1.51,-1.64%,0.369715652,0.280824683,11114.12,,,,,,,
NIFTY 50,04-08-2020,11095.25,30.39,3.12,1.49,1.87%,0.37809164,0.315923802,11073.06,,,,,,,
NIFTY 50,05-08-2020,11101.65,30.41,3.13,1.48,0.06%,0.378354868,0.317026844,11052.82,,,,,,,
NIFTY 50,06-08-2020,11200.15,30.68,3.15,1.47,0.89%,0.382406107,0.334003339,11072.42,,,,,,,
NIFTY 50,07-08-2020,11214.05,30.72,3.16,1.47,0.12%,0.382977805,0.336399006,11100.54,,,,,,,
NIFTY 50,10-08-2020,11270.15,31.23,3.17,1.46,0.50%,0.38528516,0.346067853,11176.25,,,,,,,
NIFTY 50,11-08-2020,11322.5,31.37,3.19,1.46,0.46%,0.38743828,0.355090386,11221.7,,,,,,,
NIFTY 50,12-08-2020,11308.4,31.33,3.18,1.46,-0.12%,0.386858357,0.352660248,11263.05,,,,,,,
NIFTY 50,13-08-2020,11300.45,31.42,3.18,1.46,-0.07%,0.386531379,0.351290064,11283.11,,,,,,,
NIFTY 50,14-08-2020,11178.4,31.09,3.15,1.47,-1.08%,0.381511544,0.330254722,11275.98,,,,,,,
NIFTY 50,17-08-2020,11247.1,31.64,3.17,1.46,0.61%,0.384337129,0.342095181,11271.37,,,,,,,
NIFTY 50,18-08-2020,11385.35,32.03,3.21,1.45,1.23%,0.390023259,0.365922596,11283.94,,,,,,,
NIFTY 50,19-08-2020,11408.4,32.09,3.21,1.44,0.20%,0.39097129,0.369895269,11303.94,,,,,,,
NIFTY 50,20-08-2020,11312.2,31.91,3.17,1.49,-0.84%,0.387014648,0.353315179,11306.29,,,,,,,
NIFTY 50,21-08-2020,11371.6,32.08,3.18,1.47,0.53%,0.38945773,0.363552781,11344.93,,,,,,,
NIFTY 50,24-08-2020,11466.45,32.41,3.21,1.46,0.83%,0.393358847,0.379900198,11388.8,,,,,,,
NIFTY 50,25-08-2020,11472.25,32.43,3.21,1.46,0.05%,0.393597397,0.380899829,11406.18,,,,,,,
NIFTY 50,26-08-2020,11549.6,32.64,3.23,1.45,0.67%,0.396778751,0.394231117,11434.42,,,,,,,
NIFTY 50,27-08-2020,11559.25,32.67,3.23,1.45,0.08%,0.397175649,0.395894297,11483.83,,,,,,,
NIFTY 50,28-08-2020,11647.6,32.92,3.26,1.43,0.76%,0.400809425,0.411121437,11539.03,,,,,,,
NIFTY 50,31-08-2020,11387.5,32.29,3.2,1.46,-2.23%,0.390111687,0.366293149,11523.24,,,,,,,
NIFTY 50,01-09-2020,11470.25,32.53,3.22,1.45,0.73%,0.393515139,0.380555129,11522.84,,,,,,,
NIFTY 50,02-09-2020,11535,32.71,3.24,1.44,0.56%,0.396178263,0.391714804,11519.92,,,,,,,
NIFTY 50,03-09-2020,11527.45,33.04,3.24,1.45,-0.07%,0.395867736,0.39041356,11513.56,,,,,,,
NIFTY 50,04-09-2020,11333.85,32.49,3.18,1.48,-1.68%,0.387905098,0.357046561,11450.81,,,,,,,
NIFTY 50,07-09-2020,11355.05,32.55,3.19,1.48,0.19%,0.38877704,0.360700385,11444.32,,,,,,,
NIFTY 50,08-09-2020,11317.35,32.44,3.18,1.48,-0.33%,0.387226464,0.354202782,11413.74,,,,,,,
NIFTY 50,09-09-2020,11278,32.33,3.17,1.49,-0.35%,0.385608025,0.347420802,11362.34,,,,,,,
NIFTY 50,10-09-2020,11449.25,32.82,3.22,1.46,1.52%,0.392651423,0.376935774,11346.7,,,,,,,
NIFTY 50,11-09-2020,11464.45,32.86,3.22,1.46,0.13%,0.393276589,0.379555497,11372.82,,,,,,,
NIFTY 50,14-09-2020,11440.05,32.79,3.21,1.47,-0.21%,0.392273033,0.375350152,11389.82,,,,,,,
NIFTY 50,15-09-2020,11521.8,33.03,3.2,1.42,0.71%,0.395635356,0.389439782,11430.71,,,,,,,
NIFTY 50,16-09-2020,11604.55,33.26,3.23,1.41,0.72%,0.399038808,0.403701761,11496.02,,,,,,,
NIFTY 50,17-09-2020,11516.1,33.01,3.2,1.42,-0.76%,0.395400918,0.388457385,11509.39,,,,,,,
NIFTY 50,18-09-2020,11504.95,32.98,3.2,1.42,-0.10%,0.394942326,0.386535681,11517.49,,,,,,,
NIFTY 50,21-09-2020,11250.55,32.25,3.13,1.45,-2.21%,0.384479025,0.342689789,11479.59,,,,,,,
NIFTY 50,22-09-2020,11153.65,31.97,3.1,1.47,-0.86%,0.380493593,0.325989054,11405.96,,,,,,,
NIFTY 50,23-09-2020,11131.85,31.91,3.1,1.47,-0.20%,0.379596974,0.32223182,11311.42,,,,,,,
NIFTY 50,24-09-2020,10805.55,30.97,3.01,1.51,-2.93%,0.366176474,0.265993948,11169.31,,,,,,,
NIFTY 50,25-09-2020,11050.25,32.12,3.13,1.44,2.26%,0.37624082,0.308168043,11078.37,,,,,,,
NIFTY 50,28-09-2020,11227.55,32.63,3.18,1.41,1.60%,0.383533051,0.338725734,11073.77,,,,,,,
NIFTY 50,29-09-2020,11222.4,32.62,3.18,1.42,-0.05%,0.383321234,0.337838131,11087.52,,,,,,,
NIFTY 50,30-09-2020,11247.55,32.69,3.19,1.41,0.22%,0.384355637,0.342172738,11110.66,,,,,,,
NIFTY 50,01-10-2020,11416.95,33.18,3.23,1.39,1.51%,0.391322945,0.371368863,11232.94,,,,,,,
NIFTY 50,05-10-2020,11503.35,33.43,3.26,1.38,0.76%,0.394876519,0.38625992,11323.56,,,,,,,
NIFTY 50,06-10-2020,11662.4,33.9,3.3,1.36,1.38%,0.401418139,0.41367222,11410.53,,,,,,,
NIFTY 50,07-10-2020,11738.85,34.12,3.32,1.35,0.66%,0.404562476,0.426848393,11513.82,,,,,,,
NIFTY 50,08-10-2020,11834.6,34.4,3.35,1.34,0.82%,0.40850061,0.443350925,11631.23,,,,,,,
NIFTY 50,09-10-2020,11914.2,34.71,3.37,1.33,0.67%,0.411774504,0.457070002,11730.68,,,,,,,
NIFTY 50,12-10-2020,11930.95,34.76,3.38,1.33,0.14%,0.412463421,0.459956867,11816.2,,,,,,,
NIFTY 50,13-10-2020,11934.5,34.77,3.38,1.33,0.03%,0.41260943,0.460568711,11870.62,,,,,,,
NIFTY 50,14-10-2020,11971.05,34.87,3.39,1.33,0.31%,0.414112707,0.466868111,11917.06,,,,,,,
NIFTY 50,15-10-2020,11680.35,34.03,3.31,1.36,-2.43%,0.402156411,0.416765906,11886.21,,,,,,,
NIFTY 50,16-10-2020,11762.45,34.13,3.33,1.35,0.70%,0.405533129,0.430915858,11855.86,,,,,,,
NIFTY 50,19-10-2020,11873.05,34.43,3.36,1.34,0.94%,0.410082032,0.449977791,11844.28,,,,,,,
NIFTY 50,20-10-2020,11896.8,34.28,3.37,1.33,0.20%,0.411058854,0.454071108,11836.74,,,,,,,
NIFTY 50,21-10-2020,11937.65,34.4,3.38,1.33,0.34%,0.412738987,0.461111614,11830.06,,,,,,,
NIFTY 50,22-10-2020,11896.45,34.27,3.37,1.33,-0.35%,0.411044459,0.454010785,11873.28,,,,,,,
NIFTY 50,23-10-2020,11930.35,34.37,3.38,1.33,0.28%,0.412438743,0.459853457,11906.86,,,,,,,
NIFTY 50,26-10-2020,11767.75,33.95,3.33,1.35,-1.36%,0.405751114,0.431829314,11885.8,,,,,,,
NIFTY 50,27-10-2020,11889.4,34.49,3.37,1.34,1.03%,0.410754497,0.452795716,11884.32,,,,,,,
NIFTY 50,28-10-2020,11729.6,33.94,3.32,1.35,-1.34%,0.40418203,0.425254154,11842.71,,,,,,,
NIFTY 50,29-10-2020,11670.8,31.56,3.3,1.36,-0.50%,0.401763626,0.415119962,11797.58,,,,,,,
NIFTY 50,30-10-2020,11642.4,31.9,3.3,1.36,-0.24%,0.400595553,0.410225216,11739.99,,,,,,,
NIFTY 50,02-11-2020,11669.15,31.43,3.3,1.36,0.23%,0.401695762,0.414835584,11720.27,,,,,,,
NIFTY 50,03-11-2020,11813.5,31.82,3.34,1.34,1.24%,0.407632781,0.439714336,11705.09,,,,,,,
NIFTY 50,04-11-2020,11908.5,32.27,3.37,1.33,0.80%,0.411540067,0.456087605,11740.87,,,,,,,
NIFTY 50,05-11-2020,12120.3,32.84,3.43,1.31,1.78%,0.420251259,0.492591379,11830.77,,,,,,,
NIFTY 50,06-11-2020,12263.55,33.09,3.47,1.29,1.18%,0.426143035,0.517280545,11955,,,,,,,
NIFTY 50,09-11-2020,12461.05,33.62,3.53,1.27,1.61%,0.434266078,0.55131971,12113.38,,,,,,,
NIFTY 50,10-11-2020,12631.1,34.18,3.58,1.26,1.36%,0.44126012,0.580627863,12276.9,,,,,,,
NIFTY 50,11-11-2020,12749.15,34.5,3.61,1.25,0.93%,0.446115438,0.600973804,12445.03,,,,,,,
NIFTY 50,12-11-2020,12690.8,34.48,3.59,1.25,-0.46%,0.443715541,0.59091717,12559.13,,,,,,,
NIFTY 50,13-11-2020,12719.95,34.57,3.6,1.25,0.23%,0.444914461,0.595941178,12650.41,,,,,,,
NIFTY 50,14-11-2020,12780.25,34.73,3.62,1.24,0.47%,0.44739456,0.606333895,12714.25,,,,,,,
NIFTY 50,17-11-2020,12874.2,34.93,3.64,1.23,0.74%,0.45125866,0.622526197,12762.87,,,,,,,
NIFTY 50,18-11-2020,12938.25,35.59,3.66,1.23,0.50%,0.453892994,0.633565228,12800.69,,,,,,,
NIFTY 50,19-11-2020,12771.7,35.12,3.61,1.24,-1.29%,0.447042904,0.604860301,12816.87,,,,,,,
NIFTY 50,20-11-2020,12859.05,35.36,3.64,1.23,0.68%,0.450635551,0.619915091,12844.69,,,,,,,
NIFTY 50,23-11-2020,12926.45,35.55,3.66,1.23,0.52%,0.453407668,0.631531495,12873.93,,,,,,,
NIFTY 50,24-11-2020,13055.15,35.9,3.7,1.22,1.00%,0.458701012,0.653712966,12910.12,,,,,,,
NIFTY 50,25-11-2020,12858.4,35.36,3.64,1.23,-1.51%,0.450608817,0.619803064,12894.15,,,,,,,
NIFTY 50,26-11-2020,12987,35.71,3.68,1.22,1.00%,0.455898049,0.6419673,12937.21,,,,,,,
NIFTY 50,27-11-2020,12968.95,35.66,3.67,1.22,-0.14%,0.455155664,0.638856379,12959.19,,,,,,,
NIFTY 50,01-12-2020,13109.05,36.05,3.71,1.21,1.08%,0.460917883,0.663002642,12995.71,,,,,,,
NIFTY 50,02-12-2020,13113.75,36.06,3.71,1.21,0.04%,0.461111191,0.663812688,13007.43,,,,,,,
NIFTY 50,03-12-2020,13133.9,36.12,3.72,1.21,0.15%,0.461939947,0.667285545,13062.53,,,,,,,
NIFTY 50,04-12-2020,13258.55,36.46,3.75,1.2,0.95%,0.467066718,0.688768998,13116.84,,,,,,,
NIFTY 50,07-12-2020,13355.75,36.73,3.78,1.19,0.73%,0.471064489,0.705521438,13194.2,,,,,,,
NIFTY 50,08-12-2020,13392.95,36.83,3.79,1.19,0.28%,0.4725945,0.711932865,13250.98,,,,,,,
NIFTY 50,09-12-2020,13529.1,37.2,3.83,1.17,1.02%,0.478194258,0.735398345,13334.05,,,,,,,
NIFTY 50,10-12-2020,13478.3,37.06,3.81,1.18,-0.38%,0.476104888,0.726642955,13402.93,,,,,,,
NIFTY 50,11-12-2020,13513.85,37.16,3.82,1.18,0.26%,0.477567036,0.732770005,13453.99,,,,,,,
NIFTY 50,14-12-2020,13558.15,37.28,3.84,1.17,0.33%,0.479389065,0.740405119,13494.47,,,,,,,
NIFTY 50,15-12-2020,13567.85,37.31,3.84,1.17,0.07%,0.479788019,0.742076916,13529.45,,,,,,,
NIFTY 50,16-12-2020,13682.7,37.63,3.87,1.16,0.85%,0.484511723,0.761871337,13560.17,,,,,,,
NIFTY 50,17-12-2020,13740.7,37.79,3.89,1.16,0.42%,0.486897224,0.771867649,13612.65,,,,,,,
NIFTY 50,18-12-2020,13760.55,37.84,3.89,1.15,0.14%,0.487713641,0.7752888,13661.99,,,,,,,
NIFTY 50,21-12-2020,13328.4,36.65,3.77,1.19,-3.14%,0.469939602,0.70080766,13616.04,,,,,,,
NIFTY 50,22-12-2020,13466.3,37.03,3.81,1.18,1.03%,0.475611336,0.724574753,13595.73,,,,,,,
NIFTY 50,23-12-2020,13601.1,37.4,3.85,1.17,1.00%,0.48115557,0.74780756,13579.41,,,,,,,
NIFTY 50,24-12-2020,13749.25,37.81,3.89,1.15,1.09%,0.48724888,0.773341243,13581.12,,,,,,,
NIFTY 50,28-12-2020,13873.2,38.15,3.93,1.14,0.90%,0.49234686,0.794704051,13603.65,,,,,,,
NIFTY 50,29-12-2020,13932.6,38.31,3.94,1.14,0.43%,0.494789942,0.804941653,13724.49,,,,,,,
NIFTY 50,30-12-2020,13981.95,38.45,3.96,1.14,0.35%,0.496819675,0.813447135,13827.62,,,,,,,
NIFTY 50,31-12-2020,13981.75,38.45,3.96,1.14,0.00%,0.496811449,0.813412665,13903.75,,,,,,,
NIFTY 50,01-01-2021,14018.5,38.55,3.97,1.13,0.26%,0.498322952,0.819746535,13957.6,,,,,,,
NIFTY 50,04-01-2021,14132.9,38.87,4.01,1.12,0.82%,0.503028147,0.839463398,14009.54,,,,,,,
NIFTY 50,05-01-2021,14199.5,39.05,4.02,1.12,0.47%,0.50576736,0.850941922,14062.92,,,,,,,
NIFTY 50,06-01-2021,14146.25,38.9,4.01,1.12,-0.38%,0.503577223,0.841764274,14095.78,,,,,,,
NIFTY 50,07-01-2021,14137.35,38.88,4.01,1.12,-0.06%,0.503211172,0.840230357,14126.9,,,,,,,
NIFTY 50,08-01-2021,14347.25,39.45,4.07,1.11,1.48%,0.511844219,0.876406665,14192.65,,,,,,,
NIFTY 50,11-01-2021,14484.75,39.72,4.1,1.1,0.96%,0.517499501,0.900104818,14263.02,,,,,,,
NIFTY 50,12-01-2021,14563.45,39.94,4.13,1.09,0.54%,0.52073638,0.913668779,14335.81,,,,,,,
NIFTY 50,13-01-2021,14564.85,39.94,4.13,1.09,0.01%,0.520793961,0.913910069,14419.53,,,,,,,
NIFTY 50,14-01-2021,14595.6,40.03,4.14,1.09,0.21%,0.522058687,0.919209838,14511.18,,,,,,,
NIFTY 50,15-01-2021,14433.7,39.34,4.09,1.1,-1.11%,0.515399849,0.89130634,14528.47,,,,,,,
NIFTY 50,18-01-2021,14281.3,38.92,4.05,1.11,-1.06%,0.509131739,0.865040169,14487.78,,,,,,,
NIFTY 50,19-01-2021,14521.15,39.22,4.12,1.09,1.68%,0.518996609,0.906378365,14479.32,,,,,,,
NIFTY 50,20-01-2021,14644.7,39.55,4.15,1.08,0.85%,0.524078137,0.927672233,14495.29,,,,,,,
NIFTY 50,21-01-2021,14590.35,39.41,4.13,1.09,-0.37%,0.521842758,0.918304999,14494.24,,,,,,,
